settlement_date,settlement_period,ssp,net_imbalance_volume,sell_price_adjustment,buy_price_adjustment,price_derivation_code,replacement_price,settlement_datetime,ssp_raw,is_spike,abs_imbalance_volume,price_derivation_code_P,hour,day_of_week,month,week_of_year,quarter,day_of_year,sin_sp,cos_sp,sin_hour,cos_hour,sin_dow,cos_dow,sin_month,cos_month,sin_annual,cos_annual,sin_half_annual,cos_half_annual,is_weekend,is_peak,is_evening_ramp,is_uk_holiday,is_business_day,ssp_lag_1,ssp_lag_2,ssp_lag_48,ssp_lag_96,ssp_lag_336,net_imbalance_volume_lag_1,net_imbalance_volume_lag_48,net_imbalance_volume_lag_336,ssp_roll_mean_6,ssp_roll_std_6,ssp_roll_min_6,ssp_roll_max_6,ssp_roll_mean_48,ssp_roll_std_48,ssp_roll_min_48,ssp_roll_max_48,ssp_roll_mean_336,ssp_roll_std_336,ssp_roll_min_336,ssp_roll_max_336,net_imbalance_volume_roll_mean_6,net_imbalance_volume_roll_std_6,net_imbalance_volume_roll_mean_48,net_imbalance_volume_roll_std_48,ssp_diff_1_48,ssp_diff_48_336
2026-05-03,46,83.38,-158.0759243560606,0.0,0.0,N,83.38,2026-05-03 22:30:00,83.38,False,158.0759243560606,0,22,6,5,18,2,123,-0.38268343236508956,0.9238795325112868,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,0.854322169749827,-0.5197438121555155,-0.888057322629493,-0.4597327394521046,1,0,0,0,0,85.0,87.73,139.9,90.26,82.05,-210.31609126984128,79.54398400637666,-129.91566836309525,99.19833333333334,25.00251380694899,85.0,150.0,100.61363261589891,20.857550246749927,73.47427715957389,150.0,93.7689498115235,44.27373653418174,-33.29620103284542,197.3311819375,-140.3415337755532,84.15492075344864,6.652327294759819,274.4396944503918,-54.900000000000006,57.85000000000001
2026-05-03,47,97.35,8.033748196248196,0.0,0.0,P,97.35,2026-05-03 23:00:00,97.35,False,8.033748196248196,1,23,6,5,18,2,123,-0.25881904510252157,0.9659258262890681,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,0.854322169749827,-0.5197438121555155,-0.888057322629493,-0.4597327394521046,1,0,0,0,0,83.38,85.0,105.35,89.44,82.1,-158.0759243560606,478.426975,-34.86880958333333,97.85166666666667,25.710251975946758,83.38,150.0,99.43613261589893,20.176764094773702,73.47427715957389,150.0,93.77290814485684,44.27274510713984,-33.29620103284542,197.3311819375,-134.07061147146067,80.5283726582874,1.701912537209043,275.23884185178554,-21.97,23.25
2026-05-03,48,89.32,-27.983638095238096,0.0,0.0,N,89.32,2026-05-03 23:30:00,89.32,False,27.983638095238096,0,23,6,5,18,2,123,-0.13052619222005168,0.9914448613738104,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,0.854322169749827,-0.5197438121555155,-0.888057322629493,-0.4597327394521046,1,0,0,0,0,97.35,83.38,110.76,90.0,116.17,8.033748196248196,706.6669582204861,57.420211944444446,98.91000000000001,25.501651711212904,83.38,150.0,99.26946594923224,20.15990851218268,73.47427715957389,150.0,93.81829504961873,44.26855941083562,-33.29620103284542,197.3311819375,-99.40319660233287,90.62443164507148,-8.097946354535786,266.12727968783537,-13.41000000000001,-5.409999999999997
2026-05-04,1,115.63399253825456,37.70527279872685,0.0,0.0,P,115.562,2026-05-04 00:00:00,115.63399253825456,False,37.70527279872685,1,0,0,5,19,2,124,0.0,1.0,0.0,1.0,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,89.32,97.35,109.27,89.5,130.0,-27.983638095238096,389.16874837398376,72.90416666666667,88.79666666666668,4.894366830006729,83.38,97.35,98.82279928256558,20.13740712771738,73.47427715957389,150.0,93.73838433533302,44.252322086490125,-33.29620103284542,197.3311819375,-105.55794630802073,82.7020003737183,-23.403167111113376,244.38275895452196,-19.950000000000003,-20.730000000000004
2026-05-04,2,85.96,-55.117697859362856,0.0,0.0,N,85.96,2026-05-04 00:30:00,85.96,False,55.117697859362856,0,0,0,5,19,2,124,0.13052619222005157,0.9914448613738104,0.0,1.0,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,115.63399253825456,89.32,106.92,90.06,114.06,37.70527279872685,83.08560300925926,146.5225,93.06899875637578,12.075191536795607,83.38,115.63399253825456,98.95538246044589,20.22839864476653,73.47427715957389,150.0,93.6956283607445,44.22411316393977,-33.29620103284542,197.3311819375,-82.52815337102751,101.50307813360678,-30.725322852264558,236.9093116176598,8.713992538254558,-7.140000000000001
2026-05-04,3,86.51,-95.66692341880342,0.0,0.0,N,86.51,2026-05-04 01:00:00,86.51,False,95.66692341880342,0,1,0,5,19,2,124,0.25881904510252074,0.9659258262890683,0.25881904510252074,0.9659258262890683,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,85.96,115.63399253825456,81.83,101.48,82.1,-55.117697859362856,-134.4875,-14.880411944444443,92.77399875637576,12.252037045724853,83.38,115.63399253825456,98.51871579377922,20.278976405613623,73.47427715957389,150.0,93.61199740836354,44.2120556364097,-33.29620103284542,197.3311819375,-67.62572176425465,97.04504105670877,-33.60455828702752,236.33582183329895,4.1299999999999955,-0.269999999999996
2026-05-04,4,86.45730926324433,-54.905064102564104,0.0,0.0,N,86.45730926324433,2026-05-04 01:30:00,86.45730926324433,False,54.905064102564104,0,1,0,5,19,2,124,0.3826834323650898,0.9238795325112867,0.25881904510252074,0.9659258262890683,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,86.51,85.96,80.25,93.45,82.2,-95.66692341880342,-168.24479166666666,-14.584166944444444,93.02566542304243,12.074640085221175,83.38,115.63399253825456,98.6162157937792,20.208157859217543,73.47427715957389,150.0,93.62512240836354,44.20928242864295,-33.29620103284542,197.3311819375,-48.51752712241501,71.16702718852184,-32.79579627491926,236.04949646233092,6.260000000000005,-1.9500000000000028
2026-05-04,5,86.69,-11.89906298076923,0.0,0.0,N,86.69,2026-05-04 02:00:00,86.69,False,11.89906298076923,0,2,0,5,19,2,124,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,86.45730926324433,86.51,81.86,99.84,82.2,-54.905064102564104,-176.5675005357143,-20.391666944444445,93.53855030024982,11.640539521372919,85.96,115.63399253825456,98.74553473676347,20.10773730286352,73.47427715957389,150.0,93.637792971647,44.20660816703561,-33.29620103284542,197.3311819375,-31.32238374683227,48.140314257980044,-30.434551950667117,235.23120863508868,4.597309263244327,-0.3400000000000034
2026-05-04,6,86.7,-1.7757264957264958,0.0,0.0,N,86.7,2026-05-04 02:30:00,86.7,False,1.7757264957264958,0,2,0,5,19,2,124,0.6087614290087207,0.7933533402912352,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,86.69,86.45730926324433,99.97,90.94,82.1,-11.89906298076923,17.205710578703705,-107.09583333333332,91.76188363358317,11.755398993465764,85.96,115.63399253825456,98.84615973676348,20.03338717996833,73.47427715957389,150.0,93.6511560668851,44.20381889378413,-33.29620103284542,197.3311819375,-34.644518943001835,45.49635163125906,-27.003959501605763,234.2533964711725,-13.280000000000001,17.870000000000005
2026-05-04,7,83.6,-53.912179487179486,0.0,0.0,N,83.6,2026-05-04 03:00:00,83.6,False,53.912179487179486,0,3,0,5,19,2,124,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,86.7,86.69,103.3,96.23,113.95,-1.7757264957264958,127.22548611111112,1.6251701510863368,91.3252169669165,11.911866613181894,85.96,115.63399253825456,98.56970140343014,20.108967972264228,73.47427715957389,150.0,93.66484654307558,44.200942922141266,-33.29620103284542,197.3311819375,-30.276533676416573,47.47863618579445,-27.39940610732306,234.19319126803043,-16.599999999999994,-10.650000000000006
2026-05-04,8,83.6,-66.07826259920635,0.0,0.0,N,83.6,2026-05-04 03:30:00,83.6,False,66.07826259920635,0,3,0,5,19,2,124,0.7933533402912352,0.6087614290087207,0.7071067811865475,0.7071067811865476,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,83.6,86.7,100.75,97.3,82.19,-53.912179487179486,83.54499958333334,-68.075,85.98621821054074,1.199649293413283,83.6,86.7,98.15928473676348,20.211145489403673,73.47427715957389,150.0,93.5745191621232,44.19037499860455,-33.29620103284542,197.3311819375,-45.54610905740096,34.085957864463175,-31.17310747395412,233.1054778927166,-17.150000000000006,18.560000000000002
2026-05-04,9,95.05,143.38933428062677,0.0,0.0,P,95.05,2026-05-04 04:00:00,95.05,False,143.38933428062677,1,4,0,5,19,2,124,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,83.6,83.6,103.29,98.28,118.44339966011395,-66.07826259920635,472.75,20.21698287037037,85.5928848772074,1.546665796028322,83.6,86.7,97.8019930700968,20.315690565447845,73.47427715957389,150.0,93.57871559069463,44.18935760586232,-33.29620103284542,197.3311819375,-47.37286984737488,34.98340836641711,-34.290258769423694,232.53850869062342,-19.690000000000012,-15.153399660113948
2026-05-04,10,88.26,-13.103111923400672,0.0,0.0,N,88.26,2026-05-04 04:30:00,88.26,False,13.103111923400672,0,4,0,5,19,2,124,0.9238795325112867,0.38268343236508984,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,95.05,83.6,101.7,87.78,82.19,143.38933428062677,390.725,-128.99505065104168,87.01621821054073,4.2047957156954485,83.6,95.05,97.63032640343015,20.303140423977446,73.47427715957389,150.0,93.50909237742047,44.1684887175211,-33.29620103284542,197.3311819375,-7.530160230803176,78.29744333058137,-41.151939305243964,221.87334288191556,-6.650000000000006,19.510000000000005
2026-05-04,11,107.0,154.4959231728895,0.0,0.0,P,107.0,2026-05-04 05:00:00,107.0,False,154.4959231728895,1,5,0,5,19,2,124,0.9659258262890683,0.25881904510252074,0.9659258262890683,0.25881904510252074,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,88.26,95.05,102.87,96.3,139.0,-13.103111923400672,602.950462962963,144.07580555555555,87.31666666666666,4.221244682160618,83.6,95.05,97.35032640343015,20.338466120474987,73.47427715957389,150.0,93.52715785361094,44.16508646700289,-33.29620103284542,197.3311819375,-0.5631682009426063,75.0305145478459,-49.565024970314816,212.61178680468862,-14.61,-36.129999999999995
2026-05-04,12,87.22,-129.76542597222223,0.0,0.0,N,87.22,2026-05-04 05:30:00,87.22,False,129.76542597222223,0,5,0,5,19,2,124,0.9914448613738104,0.1305261922200517,0.9659258262890683,0.25881904510252074,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,0,0,1,0,107.0,88.26,102.58,84.3,130.0,154.4959231728895,497.1722222222222,32.27018030639731,90.70166666666667,9.026473102306946,83.6,107.0,97.43636807009682,20.371023771319727,73.47427715957389,150.0,93.43191975837286,44.10119196504887,-33.29620103284542,197.3311819375,27.169329491333844,97.41474354971007,-58.90782788260802,192.20179250238974,4.420000000000002,-27.42
2026-05-04,13,89.95,-107.00134833333334,0.0,0.0,N,89.95,2026-05-04 06:00:00,89.95,False,107.00134833333334,0,6,0,5,19,2,124,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,1,0,1,0,87.22,107.0,104.14,80.01,93.25,-129.76542597222223,463.04583333333335,-40.227958641975306,90.78833333333334,8.982757742846616,83.6,107.0,97.11636807009681,20.40911179133249,73.47427715957389,150.0,93.30459832980142,44.057035154447426,-33.29620103284542,197.3311819375,5.83771291191789,117.05437652240413,-71.96902888665893,174.0542275107774,-16.92,10.89
2026-05-04,14,90.57,-174.2256438378125,0.0,0.0,N,90.57,2026-05-04 06:30:00,90.57,False,174.2256438378125,0,6,0,5,19,2,124,0.9914448613738104,-0.1305261922200516,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,1,0,1,0,89.95,87.22,103.89,80.01,139.0,-107.00134833333334,288.39051472222224,69.19182051587302,91.84666666666668,8.315767352846715,83.6,107.0,96.82074307009681,20.40798090667627,73.47427715957389,150.0,93.29477690123,44.05741518726546,-33.29620103284542,197.3311819375,-3.0104818957744186,124.25900056585067,-83.84501183804782,155.1989507925524,-13.939999999999998,-35.11
2026-05-04,15,109.32715846274894,72.18727089980689,0.0,0.0,P,107.97481818181818,2026-05-04 07:00:00,109.32715846274894,False,72.18727089980689,1,7,0,5,19,2,124,0.9659258262890683,-0.25881904510252063,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,1,0,1,0,90.57,89.95,93.45,80.0,89.52,-174.2256438378125,-1.620720642132275,-6.2375,93.00833333333334,7.365941668698696,87.22,107.0,96.5432430700968,20.400369351938345,73.47427715957389,150.0,93.15063999646809,43.98660516904644,-33.29620103284542,197.3311819375,-21.035045435542113,141.83742346736835,-93.48284847471523,145.66256005032758,-2.8800000000000097,3.930000000000007
2026-05-04,16,153.0,69.9442389520202,0.0,0.0,P,153.0,2026-05-04 07:30:00,153.0,False,69.9442389520202,1,7,0,5,19,2,124,0.9238795325112868,-0.3826834323650895,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,1,0,1,0,109.32715846274894,90.57,105.37,80.01,82.92,72.18727089980689,86.75353553571429,-59.64615277777778,95.38785974379151,9.99448106238263,87.22,109.32715846274894,96.87401720473741,20.47771848911483,73.47427715957389,150.0,93.20958987284533,43.99499669867675,-33.29620103284542,197.3311819375,-32.9020559990121,127.59258713491772,-91.94518198425816,147.0360190108182,3.957158462748936,22.450000000000003
2026-05-04,17,110.88,48.470627247474745,0.0,0.0,P,110.88,2026-05-04 08:00:00,110.88,False,48.470627247474745,1,8,0,5,19,2,124,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,1,0,1,0,153.0,109.32715846274894,104.03,84.0,82.25,69.9442389520202,65.4226248466811,-213.1882051282051,106.17785974379149,24.776020580010528,87.22,153.0,97.86630887140409,21.995898182125767,73.47427715957389,153.0,93.41816130141676,44.11203213057453,-33.29620103284542,197.3311819375,-19.060830853108616,134.48808614618306,-92.29537566308511,146.62079023912418,48.97,21.78
2026-05-04,18,129.78463390993647,149.69458062260537,0.0,0.0,P,129.78463390993647,2026-05-04 08:30:00,129.78463390993647,False,149.69458062260537,1,8,0,5,19,2,124,0.7933533402912352,-0.6087614290087207,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,1,0,1,0,110.88,153.0,106.45,80.0,82.1,48.470627247474745,141.07635481240982,-416.5910353996312,106.82452641045818,24.852288106438163,87.22,153.0,98.00901720473742,22.058869855787727,73.47427715957389,153.0,93.50336963475009,44.118045867133596,-33.29620103284542,197.3311819375,-36.73171350734441,112.24991490311899,-92.64854227973524,146.25276510477204,4.429999999999993,24.35000000000001
2026-05-04,19,85.18403056637186,-25.349534643550893,0.0,0.0,N,85.43000747222223,2026-05-04 09:00:00,85.18403056637186,False,25.349534643550893,0,9,0,5,19,2,124,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,1,0,1,0,129.78463390993647,110.88,95.54,80.0,82.21,149.69458062260537,-57.28439825757576,-800.2515963203463,113.91863206211424,24.20352119529368,89.95,153.0,98.4951554111944,22.50153730783828,73.47427715957389,153.0,93.64528818805347,44.1579318374596,-33.29620103284542,197.3311819375,9.844954258460191,123.35590183353146,-92.46899590868952,146.55078746881955,34.24463390993647,13.330000000000013
2026-05-04,20,106.91,30.580966603535355,0.0,0.0,P,106.91,2026-05-04 09:30:00,106.91,False,30.580966603535355,1,9,0,5,19,2,124,0.6087614290087209,-0.793353340291235,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,1,0,1,0,85.18403056637186,129.78463390993647,86.0,80.0,82.21,-25.349534643550893,-122.66698263888888,-571.4163881060116,113.12430382317622,25.2049536692223,85.18403056637186,153.0,98.27940604799382,22.579985641814257,73.47427715957389,153.0,93.654139469501,44.155930858205316,-33.29620103284542,197.3311819375,23.453589873423933,111.85509950441674,-91.80368625006399,146.78621631176242,-0.8159694336281405,3.7900000000000063
2026-05-04,21,92.94,-128.6735176948021,0.0,0.0,N,92.94,2026-05-04 10:00:00,92.94,False,128.6735176948021,0,10,0,5,19,2,124,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8452490573530633,-0.5343725582809787,-0.9033558023246842,-0.4288919379124841,0,1,0,1,0,106.91,85.18403056637186,73.47427715957389,73.5,82.21,30.580966603535355,-383.87655291666664,-579.9694504501915,115.84763715650955,23.073231814074738,85.18403056637186,153.0,98.71503104799382,22.539711879068204,73.47427715957389,153.0,93.7276513742629,44.15738206065443,-33.29620103284542,197.3311819375,57.58802494698191,57.516221255156125,-88.61102064084683,147.76399208626552,33.43572284042611,-8.735722840426106
