settlement_date,settlement_period,ssp,sbp,net_imbalance_volume,sell_price_adjustment,buy_price_adjustment
2026-04-28,44,118.05589599505676,118.05589599505676,305.9644831175391,0.0,0.0
2026-04-28,45,94.62,94.62,50.936886059322035,0.0,0.0
2026-04-28,46,89.28,89.28,130.0859052165725,0.0,0.0
2026-04-28,47,84.23,84.23,167.11634972222222,0.0,0.0
2026-04-28,48,96.83,96.83,246.65525751984126,0.0,0.0
2026-04-29,1,97.86169461209303,97.86169461209303,433.9291666666667,0.0,0.0
2026-04-29,2,106.30228078674227,106.30228078674227,456.74305555555554,0.0,0.0
2026-04-29,3,136.0,136.0,791.2507617424243,0.0,0.0
2026-04-29,4,110.45,110.45,832.7701854627912,0.0,0.0
2026-04-29,5,109.1712463610226,109.1712463610226,1011.6548359722223,0.0,0.0
2026-04-29,6,108.15,108.15,555.9933333333333,0.0,0.0
2026-04-29,7,99.7,99.7,200.42224555555555,0.0,0.0
2026-04-29,8,96.53210198283462,96.53210198283462,96.58644194444445,0.0,0.0
2026-04-29,9,95.02,95.02,154.05075930555554,0.0,0.0
2026-04-29,10,95.56,95.56,254.43056680555554,0.0,0.0
2026-04-29,11,125.0,125.0,705.9833333333333,0.0,0.0
2026-04-29,12,125.0,125.0,204.0833037037037,0.0,0.0
2026-04-29,13,126.0,126.0,452.8128941053391,0.0,0.0
2026-04-29,14,126.0,126.0,445.94520044094793,0.0,0.0
2026-04-29,15,126.0,126.0,406.9777065892911,0.0,0.0
2026-04-29,16,135.0,135.0,398.23483854166665,0.0,0.0
2026-04-29,17,125.0,125.0,248.05604476471808,0.0,0.0
2026-04-29,18,65.32,65.32,-27.70972040673289,0.0,0.0
2026-04-29,19,32.0,32.0,-59.00999971401578,0.0,0.0
2026-04-29,20,119.0,119.0,88.95051923397406,0.0,0.0
2026-04-29,21,120.0,120.0,212.70338569444445,0.0,0.0
2026-04-29,22,126.0,126.0,551.1416645075758,0.0,0.0
2026-04-29,23,120.0,120.0,313.25,0.0,0.0
2026-04-29,24,120.0,120.0,266.4416651388889,0.0,0.0
2026-04-29,25,5.44,5.44,-199.0316698809524,0.0,0.0
2026-04-29,26,15.11,15.11,-66.7734886111111,0.0,0.0
2026-04-29,27,120.0,120.0,3.80230827991453,0.0,0.0
2026-04-29,28,120.0,120.0,44.93860375,0.0,0.0
2026-04-29,29,120.0,120.0,146.5800911111111,0.0,0.0
2026-04-29,30,11.68,11.68,-75.71647194444445,0.0,0.0
2026-04-29,31,120.0,120.0,81.24066625,0.0,0.0
2026-04-29,32,15.85,15.85,-167.6796866741407,0.0,0.0
2026-04-29,33,120.0,120.0,21.9181530317886,0.0,0.0
2026-04-29,34,24.2,24.2,-218.47696480560842,0.0,0.0
2026-04-29,35,55.88,55.88,-136.82250567288673,0.0,0.0
2026-04-29,36,120.0,120.0,23.91857473873349,0.0,0.0
2026-04-29,37,127.8,127.8,116.70451388888888,0.0,0.0
2026-04-29,38,97.39,97.39,-6.556242916666666,0.0,0.0
2026-04-29,39,129.3,129.3,395.4500025,0.0,0.0
2026-04-29,40,127.8,127.8,179.01427972789187,0.0,0.0
2026-04-29,41,127.8,127.8,450.25833180555554,0.0,0.0
2026-04-29,42,120.0,120.0,23.64166611111111,0.0,0.0
2026-04-29,43,127.8,127.8,222.72083305555554,0.0,0.0
2026-04-29,44,127.8,127.8,191.44212416666667,0.0,0.0
2026-04-29,45,78.65,78.65,-10.156952509002975,0.0,0.0
2026-04-29,46,127.8,127.8,135.9317467321312,0.0,0.0
2026-04-29,47,69.82,69.82,-60.54913970959596,0.0,0.0
2026-04-29,48,106.2,106.2,142.82246111111112,0.0,0.0
2026-04-30,1,86.12,86.12,304.5813154340278,0.0,0.0
2026-04-30,2,101.06160888653122,101.06160888653122,169.08876867971887,0.0,0.0
2026-04-30,3,85.28326715231263,85.28326715231263,68.15735862654167,0.0,0.0
2026-04-30,4,92.51,92.51,142.3814312923287,0.0,0.0
2026-04-30,5,54.48,54.48,-15.218009583333334,0.0,0.0
2026-04-30,6,43.73,43.73,-102.28716638888889,0.0,0.0
2026-04-30,7,50.5,50.5,-52.70277236111111,0.0,0.0
2026-04-30,8,43.74,43.74,-102.7,0.0,0.0
2026-04-30,9,30.33,30.33,-73.8,0.0,0.0
2026-04-30,10,30.33,30.33,-102.5,0.0,0.0
2026-04-30,11,75.0,75.0,-82.21666666666667,0.0,0.0
2026-04-30,12,65.83,65.83,88.66749458333334,0.0,0.0
2026-04-30,13,137.85,137.85,425.0157834126984,0.0,0.0
2026-04-30,14,150.0,150.0,635.0547066182613,0.0,0.0
2026-04-30,15,137.85,137.85,311.5868102935748,0.0,0.0
2026-04-30,16,136.9,136.9,165.05000218142982,0.0,0.0
2026-04-30,17,137.85,137.85,154.9347797136231,0.0,0.0
2026-04-30,18,0.37,0.37,-285.3040815860127,0.0,0.0
2026-04-30,19,-9.4,-9.4,-290.06484462712297,0.0,0.0
2026-04-30,20,-14.02,-14.02,-374.96649041224816,0.0,0.0
2026-04-30,21,-19.56,-19.56,-636.2485750085456,0.0,0.0
2026-04-30,22,-21.64,-21.64,-294.00835269292264,0.0,0.0
2026-04-30,23,-25.0,-25.0,-439.96276430727545,0.0,0.0
2026-04-30,24,-22.0,-22.0,-413.7830308314766,0.0,0.0
2026-04-30,25,-28.14,-28.14,-994.4727777777778,0.0,0.0
2026-04-30,26,-28.350133333333332,-28.350133333333332,-1036.3702358333333,0.0,0.0
2026-04-30,27,-24.53,-24.53,-641.2549348611111,0.0,0.0
2026-04-30,28,-25.44,-25.44,-800.2545636111112,0.0,0.0
2026-04-30,29,-20.0,-20.0,-148.1186739167277,0.0,0.0
2026-04-30,30,-33.29620103284542,-33.29620103284542,-348.36307051313776,0.0,0.0
2026-04-30,31,-33.22,-33.22,-907.3364319444445,0.0,0.0
2026-04-30,32,-33.22,-33.22,-883.8240130240872,0.0,0.0
2026-04-30,33,-30.24,-30.24,-718.638161632271,0.0,0.0
2026-04-30,34,-14.02,-14.02,-445.4135142536037,0.0,0.0
2026-04-30,35,112.9,112.9,11.62388414930477,0.0,0.0
2026-04-30,36,112.9,112.9,85.6235913982684,0.0,0.0
2026-04-30,37,137.9,137.9,199.76956117346938,0.0,0.0
2026-04-30,38,95.23398708895886,95.23398708895886,-60.936078468906736,0.0,0.0
2026-04-30,39,139.5676696347321,139.5676696347321,71.32458056157635,0.0,0.0
2026-04-30,40,141.25,141.25,226.90405900089607,0.0,0.0
2026-04-30,41,138.09,138.09,46.511663546626984,0.0,0.0
2026-04-30,42,138.08,138.08,70.86929541666667,0.0,0.0
2026-04-30,43,100.5078363527792,100.5078363527792,-25.082734265873015,0.0,0.0
2026-04-30,44,101.6,101.6,-333.9123058730159,0.0,0.0
2026-04-30,45,69.73178185923267,69.73178185923267,-523.4910565277778,0.0,0.0
2026-04-30,46,88.59,88.59,-49.41829289141414,0.0,0.0
2026-04-30,47,105.72,105.72,209.0578889537037,0.0,0.0
2026-04-30,48,116.9,116.9,27.96234527777778,0.0,0.0
2026-05-01,1,72.0,72.0,-206.05347852983536,0.0,0.0
2026-05-01,2,95.2,95.2,39.04843972222222,0.0,0.0
2026-05-01,3,75.06,75.06,-117.46666208333333,0.0,0.0
2026-05-01,4,72.85,72.85,-180.76993052904962,0.0,0.0
2026-05-01,5,73.08,73.08,-152.61756827380952,0.0,0.0
2026-05-01,6,75.67,75.67,-88.41049278000594,0.0,0.0
2026-05-01,7,76.03013333333334,76.03013333333334,-140.25614166666668,0.0,0.0
2026-05-01,8,74.8,74.8,-200.75,0.0,0.0
2026-05-01,9,72.83,72.83,-381.4208316666667,0.0,0.0
2026-05-01,10,78.58,78.58,-105.9601375,0.0,0.0
2026-05-01,11,77.0,77.0,-225.46361523326388,0.0,0.0
2026-05-01,12,92.33,92.33,21.423316352813853,0.0,0.0
2026-05-01,13,96.17,96.17,284.5441098611111,0.0,0.0
2026-05-01,14,144.0,144.0,102.96314166666667,0.0,0.0
2026-05-01,15,144.0,144.0,44.62079799733238,0.0,0.0
2026-05-01,16,95.01,95.01,-51.852564107142854,0.0,0.0
2026-05-01,17,145.6,145.6,140.07777736111112,0.0,0.0
2026-05-01,18,145.6,145.6,24.387797063492062,0.0,0.0
2026-05-01,19,145.6,145.6,81.58952255960347,0.0,0.0
2026-05-01,20,145.6,145.6,456.1007142857143,0.0,0.0
2026-05-01,21,145.6,145.6,299.9726173314851,0.0,0.0
2026-05-01,22,145.6,145.6,10.722190277777777,0.0,0.0
2026-05-01,23,85.15,85.15,-28.53241138888889,0.0,0.0
2026-05-01,24,145.6,145.6,47.443353333333334,0.0,0.0
2026-05-01,25,80.32,80.32,-10.898808513284102,0.0,0.0
2026-05-01,26,116.9,116.9,105.24166736111111,0.0,0.0
2026-05-01,27,113.0,113.0,277.21205691394374,0.0,0.0
2026-05-01,28,111.43,111.43,89.84030146296297,0.0,0.0
2026-05-01,29,117.9,117.9,455.6909882251698,0.0,0.0
2026-05-01,30,113.0,113.0,123.58880561148818,0.0,0.0
2026-05-01,31,0.05,0.05,-57.25658089181287,0.0,0.0
2026-05-01,32,128.0,128.0,163.75787711538462,0.0,0.0
2026-05-01,33,144.0,144.0,224.27109972504763,0.0,0.0
2026-05-01,34,145.0,145.0,313.02079913999546,0.0,0.0
2026-05-01,35,148.07,148.07,336.06058055555553,0.0,0.0
2026-05-01,36,147.0,147.0,261.04854825757576,0.0,0.0
2026-05-01,37,153.99,153.99,586.5039418055555,0.0,0.0
2026-05-01,38,175.0,175.0,757.5963723611111,0.0,0.0
2026-05-01,39,178.0,178.0,771.0212553467323,0.0,0.0
2026-05-01,40,197.3311819375,197.3311819375,1021.7934652182291,0.0,0.0
2026-05-01,41,178.0,178.0,228.44863572887488,0.0,0.0
2026-05-01,42,150.33,150.33,-29.7,0.0,0.0
2026-05-01,43,98.16,98.16,-84.78333333333333,0.0,0.0
2026-05-01,44,113.88,113.88,-83.10833333333333,0.0,0.0
2026-05-01,45,116.82,116.82,-18.224999145299144,0.0,0.0
2026-05-01,46,90.26,90.26,-134.59166666666667,0.0,0.0
2026-05-01,47,89.44,89.44,-166.0556130642361,0.0,0.0
2026-05-01,48,90.0,90.0,-143.18857773127147,0.0,0.0
2026-05-02,1,89.5,89.5,-191.0083338888889,0.0,0.0
2026-05-02,2,90.06,90.06,-61.048037083333334,0.0,0.0
2026-05-02,3,101.48,101.48,134.09166666666667,0.0,0.0
2026-05-02,4,93.45,93.45,-36.00833375,0.0,0.0
2026-05-02,5,99.84,99.84,119.91666597222222,0.0,0.0
2026-05-02,6,90.94,90.94,-1.1083333333333334,0.0,0.0
2026-05-02,7,96.23,96.23,63.29585222222222,0.0,0.0
2026-05-02,8,97.3,97.3,114.36374490740741,0.0,0.0
2026-05-02,9,98.28,98.28,13.439286527777778,0.0,0.0
2026-05-02,10,87.78,87.78,-34.53334097222222,0.0,0.0
2026-05-02,11,96.3,96.3,-24.6425025,0.0,0.0
2026-05-02,12,84.3,84.3,-203.75861011574074,0.0,0.0
2026-05-02,13,80.01,80.01,-276.6018888425926,0.0,0.0
2026-05-02,14,80.01,80.01,-328.64027458333334,0.0,0.0
2026-05-02,15,80.0,80.0,-371.08124549601854,0.0,0.0
2026-05-02,16,80.01,80.01,-132.92169053418803,0.0,0.0
2026-05-02,17,84.0,84.0,-159.2188054516115,0.0,0.0
2026-05-02,18,80.0,80.0,-412.73728792735045,0.0,0.0
2026-05-02,19,80.0,80.0,-182.00234126984128,0.0,0.0
2026-05-02,20,80.0,80.0,-148.9891865079365,0.0,0.0
2026-05-02,21,73.5,73.5,-54.57037037037037,0.0,0.0
2026-05-02,22,67.73,67.73,-157.51000666666667,0.0,0.0
2026-05-02,23,-24.0,-24.0,-100.20828763888889,0.0,0.0
2026-05-02,24,-24.0,-24.0,-198.56666666666666,0.0,0.0
2026-05-02,25,0.01,0.01,-257.57500180555553,0.0,0.0
2026-05-02,26,0.01,0.01,-256.33333125,0.0,0.0
2026-05-02,27,55.0,55.0,-252.08972222222224,0.0,0.0
2026-05-02,28,55.0,55.0,-367.26375,0.0,0.0
2026-05-02,29,0.01,0.01,-388.9595836706349,0.0,0.0
2026-05-02,30,0.01,0.01,-165.75,0.0,0.0
2026-05-02,31,113.0,113.0,48.849242424242426,0.0,0.0
2026-05-02,32,130.0,130.0,187.17083333333332,0.0,0.0
2026-05-02,33,130.0,130.0,165.01998677083333,0.0,0.0
2026-05-02,34,137.51,137.51,319.16274822751325,0.0,0.0
2026-05-02,35,146.89,146.89,306.49678904892534,0.0,0.0
2026-05-02,36,139.9,139.9,157.89991543650794,0.0,0.0
2026-05-02,37,139.9,139.9,266.7408898015873,0.0,0.0
2026-05-02,38,164.9,164.9,513.9098607458616,0.0,0.0
2026-05-02,39,158.8,158.8,391.3477759722222,0.0,0.0
2026-05-02,40,139.9,139.9,355.93333333333334,0.0,0.0
2026-05-02,41,169.0,169.0,386.34649930555554,0.0,0.0
2026-05-02,42,169.0,169.0,282.90833333333336,0.0,0.0
2026-05-02,43,139.9,139.9,156.465,0.0,0.0
2026-05-02,44,139.9,139.9,48.641666666666666,0.0,0.0
2026-05-02,45,86.14,86.14,-180.49953703703704,0.0,0.0
2026-05-02,46,139.9,139.9,79.54398400637666,0.0,0.0
2026-05-02,47,105.35,105.35,478.426975,0.0,0.0
2026-05-02,48,110.76,110.76,706.6669582204861,0.0,0.0
2026-05-03,1,109.27,109.27,389.16874837398376,0.0,0.0
2026-05-03,2,106.92,106.92,83.08560300925926,0.0,0.0
2026-05-03,3,81.83,81.83,-134.4875,0.0,0.0
2026-05-03,4,80.25,80.25,-168.24479166666666,0.0,0.0
2026-05-03,5,81.86,81.86,-176.5675005357143,0.0,0.0
2026-05-03,6,99.97,99.97,17.205710578703705,0.0,0.0
2026-05-03,7,103.3,103.3,127.22548611111111,0.0,0.0
2026-05-03,8,100.75,100.75,83.54499958333334,0.0,0.0
2026-05-03,9,103.29,103.29,472.75,0.0,0.0
2026-05-03,10,101.7,101.7,390.725,0.0,0.0
2026-05-03,11,102.87,102.87,602.950462962963,0.0,0.0
2026-05-03,12,102.58,102.58,497.1722222222222,0.0,0.0
2026-05-03,13,104.14,104.14,463.04583333333335,0.0,0.0
2026-05-03,14,103.89,103.89,288.39051472222224,0.0,0.0
2026-05-03,15,93.45,93.45,-1.620720642132275,0.0,0.0
2026-05-03,16,105.37,105.37,86.75353553571429,0.0,0.0
2026-05-03,17,104.03,104.03,65.4226248466811,0.0,0.0
2026-05-03,18,106.45,106.45,141.07635481240982,0.0,0.0
2026-05-03,19,95.54,95.54,-57.28439825757576,0.0,0.0
2026-05-03,20,86.0,86.0,-122.66698263888888,0.0,0.0
2026-05-03,21,73.47427715957389,73.47427715957389,-383.87655291666664,0.0,0.0
2026-05-03,22,75.24336457784385,75.24336457784385,-309.61636805555554,0.0,0.0
2026-05-03,23,78.04779853525804,78.04779853525804,-351.5409722222222,0.0,0.0
2026-05-03,24,77.94,77.94,-217.3063884722222,0.0,0.0
2026-05-03,25,133.0,133.0,40.30208513888889,0.0,0.0
2026-05-03,26,133.0,133.0,80.39166666666667,0.0,0.0
2026-05-03,27,133.0,133.0,53.97666666666667,0.0,0.0
2026-05-03,28,88.98,88.98,-65.20396820436508,0.0,0.0
2026-05-03,29,80.80892529047202,80.80892529047202,-199.00245952380953,0.0,0.0
2026-05-03,30,80.9,80.9,-360.4658952777778,0.0,0.0
2026-05-03,31,80.9,80.9,-390.3808722317516,0.0,0.0
2026-05-03,32,80.95,80.95,-255.41707633423192,0.0,0.0
2026-05-03,33,82.73,82.73,-143.139995302422,0.0,0.0
2026-05-03,34,80.95,80.95,-222.11964262026862,0.0,0.0
2026-05-03,35,134.0,134.0,2.3606552706552706,0.0,0.0
2026-05-03,36,150.0,150.0,3.882827816951567,0.0,0.0
2026-05-03,37,150.0,150.0,56.451726111111114,0.0,0.0
2026-05-03,38,97.0,97.0,-86.50554796296296,0.0,0.0
2026-05-03,39,93.87,93.87,-403.71209532271615,0.0,0.0
2026-05-03,40,91.46,91.46,-195.70145818061567,0.0,0.0
2026-05-03,41,91.0,91.0,-199.9707410185185,0.0,0.0
2026-05-03,42,150.0,150.0,8.944860138888888,0.0,0.0
2026-05-03,43,90.0,90.0,-100.47348482323233,0.0,0.0
2026-05-03,44,87.73,87.73,-144.5322875,0.0,0.0
2026-05-03,45,85.0,85.0,-210.31609126984128,0.0,0.0
2026-05-03,46,83.38,83.38,-158.0759243560606,0.0,0.0
2026-05-03,47,97.35,97.35,8.033748196248196,0.0,0.0
2026-05-03,48,89.32,89.32,-27.983638095238096,0.0,0.0
2026-05-04,1,115.63399253825455,115.63399253825455,37.70527279872685,0.0,0.0
2026-05-04,2,85.96,85.96,-55.117697859362856,0.0,0.0
2026-05-04,3,86.51,86.51,-95.66692341880342,0.0,0.0
2026-05-04,4,86.45730926324433,86.45730926324433,-54.905064102564104,0.0,0.0
2026-05-04,5,86.69,86.69,-11.89906298076923,0.0,0.0
2026-05-04,6,86.7,86.7,-1.7757264957264958,0.0,0.0
2026-05-04,7,83.6,83.6,-53.912179487179486,0.0,0.0
2026-05-04,8,83.6,83.6,-66.07826259920635,0.0,0.0
2026-05-04,9,95.05,95.05,143.38933428062677,0.0,0.0
2026-05-04,10,88.26,88.26,-13.103111923400673,0.0,0.0
2026-05-04,11,107.0,107.0,154.4959231728895,0.0,0.0
2026-05-04,12,87.22,87.22,-129.76542597222223,0.0,0.0
2026-05-04,13,89.95,89.95,-107.00134833333334,0.0,0.0
2026-05-04,14,90.57,90.57,-174.2256438378125,0.0,0.0
2026-05-04,15,109.32715846274894,109.32715846274894,72.18727089980689,0.0,0.0
2026-05-04,16,153.0,153.0,69.9442389520202,0.0,0.0
2026-05-04,17,110.88,110.88,48.470627247474745,0.0,0.0
2026-05-04,18,129.78463390993647,129.78463390993647,149.69458062260537,0.0,0.0
2026-05-04,19,85.18403056637186,85.18403056637186,-25.349534643550893,0.0,0.0
2026-05-04,20,106.91,106.91,30.580966603535355,0.0,0.0
2026-05-04,21,92.94,92.94,-128.6735176948021,0.0,0.0
2026-05-04,22,93.4,93.4,-175.11999876984126,0.0,0.0
2026-05-04,23,92.65,92.65,-69.26967111111111,0.0,0.0
2026-05-04,24,93.74,93.74,-106.65960645967984,0.0,0.0
2026-05-04,25,100.0,100.0,-16.98482110156682,0.0,0.0
2026-05-04,26,74.3180411061091,74.3180411061091,-374.63729205761086,0.0,0.0
2026-05-04,27,114.19,114.19,24.119531017811255,0.0,0.0
2026-05-04,28,117.42,117.42,74.87449928036598,0.0,0.0
2026-05-04,29,119.0,119.0,113.09308621212121,0.0,0.0
2026-05-04,30,123.6,123.6,477.4913308547939,0.0,0.0
2026-05-04,31,123.6,123.6,293.7082264484127,0.0,0.0
2026-05-04,32,123.6,123.6,91.11166666666666,0.0,0.0
2026-05-04,33,122.0,122.0,0.37553997350510354,0.0,0.0
2026-05-04,34,127.53,127.53,176.19532206349206,0.0,0.0
2026-05-04,35,123.6,123.6,5.43092037037037,0.0,0.0
2026-05-04,36,152.9,152.9,202.70022633213858,0.0,0.0
2026-05-04,37,145.0,145.0,69.04968024193549,0.0,0.0
2026-05-04,38,145.0,145.0,70.3074171539961,0.0,0.0
2026-05-04,39,152.9,152.9,146.26829365079365,0.0,0.0
2026-05-04,40,159.9,159.9,430.03725823412697,0.0,0.0
2026-05-04,41,169.0,169.0,495.0807677579365,0.0,0.0
2026-05-04,42,159.9,159.9,188.32078303270802,0.0,0.0
2026-05-04,43,109.92656737996288,109.92656737996288,-11.708928571428572,0.0,0.0
2026-05-04,44,110.06,110.06,-15.213333333333333,0.0,0.0
2026-05-04,45,96.78,96.78,-97.425,0.0,0.0
2026-05-04,46,169.0,169.0,130.22201507575758,0.0,0.0
2026-05-04,47,113.86937358555616,113.86937358555616,20.496111111111112,0.0,0.0
2026-05-04,48,116.8,116.8,99.38970208333333,0.0,0.0
2026-05-05,1,97.28837114276423,97.28837114276423,-77.29147083333334,0.0,0.0
2026-05-05,2,99.61,99.61,-18.648333333333333,0.0,0.0
2026-05-05,3,99.64,99.64,-24.04,0.0,0.0
2026-05-05,4,104.58,104.58,258.8333333333333,0.0,0.0
2026-05-05,5,105.15,105.15,248.78333333333333,0.0,0.0
2026-05-05,6,104.39,104.39,259.93666583333334,0.0,0.0
2026-05-05,7,99.64,99.64,-3.1788547222222223,0.0,0.0
2026-05-05,8,97.86,97.86,-53.94166666666667,0.0,0.0
2026-05-05,9,88.2,88.2,-8.66188614379085,0.0,0.0
2026-05-05,10,145.0,145.0,35.71174603174603,0.0,0.0
2026-05-05,11,91.73,91.73,-4.371044868432222,0.0,0.0
2026-05-05,12,126.58,126.58,29.045966455733808,0.0,0.0
2026-05-05,13,122.53,122.53,5.345136666666667,0.0,0.0
2026-05-05,14,91.76,91.76,-109.07734958333333,0.0,0.0
2026-05-05,15,133.9,133.9,176.31240785714286,0.0,0.0
2026-05-05,16,92.8527011052752,92.8527011052752,-75.12365972222223,0.0,0.0
2026-05-05,17,89.3,89.3,-203.33664305555556,0.0,0.0
2026-05-05,18,91.5605023883783,91.5605023883783,-230.35730125,0.0,0.0
2026-05-05,19,89.3,89.3,-258.0439821759259,0.0,0.0
2026-05-05,20,65.07184942640083,65.07184942640083,-411.9742982407407,0.0,0.0
2026-05-05,21,80.36476120925819,80.36476120925819,-591.1672048611111,0.0,0.0
2026-05-05,22,86.24500171214903,86.24500171214903,-95.92540357805159,0.0,0.0
2026-05-05,23,89.14788570960923,89.14788570960923,-97.80391301587302,0.0,0.0
2026-05-05,24,87.52,87.52,-247.3029749404762,0.0,0.0
2026-05-05,25,86.02660039464294,86.02660039464294,-178.12842325396826,0.0,0.0
2026-05-05,26,88.40527922402609,88.40527922402609,-300.1225457738095,0.0,0.0
2026-05-05,27,52.82,52.82,-322.1152333333333,0.0,0.0
2026-05-05,28,86.70802080632804,86.70802080632804,-109.21309694444444,0.0,0.0
2026-05-05,29,127.71,127.71,214.2238991388889,0.0,0.0
2026-05-05,30,122.52,122.52,22.37939375,0.0,0.0
2026-05-05,31,89.45,89.45,-164.40143911492376,0.0,0.0
2026-05-05,32,109.11,109.11,-49.34926004050926,0.0,0.0
2026-05-05,33,143.47909017773227,143.47909017773227,66.81126541666667,0.0,0.0
2026-05-05,34,147.29,147.29,36.21735708333333,0.0,0.0
2026-05-05,35,146.97,146.97,61.95017402777778,0.0,0.0
2026-05-05,36,143.57,143.57,35.12574835748792,0.0,0.0
2026-05-05,37,160.0,160.0,428.0822231746032,0.0,0.0
2026-05-05,38,160.0,160.0,568.6196418452348,0.0,0.0
2026-05-05,39,165.0,165.0,580.2959414146499,0.0,0.0
2026-05-05,40,172.11,172.11,507.87824288461536,0.0,0.0
2026-05-05,41,89.52,89.52,-43.831805555555555,0.0,0.0
2026-05-05,42,150.43,150.43,7.610555555555556,0.0,0.0
2026-05-05,43,137.16468475360747,137.16468475360747,36.43375277777778,0.0,0.0
2026-05-05,44,129.0,129.0,4.699569444444444,0.0,0.0
2026-05-05,45,129.0,129.0,59.08703225806452,0.0,0.0
2026-05-05,46,129.0,129.0,193.17690067049807,0.0,0.0
2026-05-05,47,123.48,123.48,2.5368207941483805,0.0,0.0
2026-05-05,48,111.34,111.34,198.75277777777777,0.0,0.0
2026-05-06,1,96.79,96.79,-37.99166666666667,0.0,0.0
2026-05-06,2,97.02,97.02,-35.72121737036261,0.0,0.0
2026-05-06,3,103.94,103.94,483.3391414141414,0.0,0.0
2026-05-06,4,102.63,102.63,496.3361111111111,0.0,0.0
2026-05-06,5,106.41,106.41,499.30833333333334,0.0,0.0
2026-05-06,6,104.14,104.14,229.57812564327486,0.0,0.0
2026-05-06,7,102.38,102.38,211.04939925438597,0.0,0.0
2026-05-06,8,137.69821088531015,137.69821088531015,241.51515083333334,0.0,0.0
2026-05-06,9,120.0,120.0,113.21131513991035,0.0,0.0
2026-05-06,10,93.12,93.12,-82.36978979797979,0.0,0.0
2026-05-06,11,98.57,98.57,-34.999211063467854,0.0,0.0
2026-05-06,12,140.0,140.0,11.49268897907648,0.0,0.0
2026-05-06,13,106.2,106.2,-7.416837486842561,0.0,0.0
2026-05-06,14,143.0,143.0,119.77574135288921,0.0,0.0
2026-05-06,15,130.0,130.0,25.277606379554317,0.0,0.0
2026-05-06,16,139.48852117480013,139.48852117480013,1.1272020775281932,0.0,0.0
2026-05-06,17,96.0,96.0,-116.27992576388888,0.0,0.0
2026-05-06,18,86.45,86.45,-240.93013444444443,0.0,0.0
2026-05-06,19,86.35,86.35,-398.02905166666665,0.0,0.0
2026-05-06,20,84.6,84.6,-681.9281194987366,0.0,0.0
2026-05-06,21,84.6,84.6,-1004.5622225250627,0.0,0.0
2026-05-06,22,83.15,83.15,-858.1887609649123,0.0,0.0
2026-05-06,23,83.01,83.01,-1018.7479161800334,0.0,0.0
2026-05-06,24,80.0,80.0,-725.3845459750204,0.0,0.0
2026-05-06,25,80.0,80.0,-741.5646939268756,0.0,0.0
2026-05-06,26,75.5,75.5,-877.0063913289885,0.0,0.0
2026-05-06,27,75.0,75.0,-892.2470354761905,0.0,0.0
2026-05-06,28,72.3,72.3,-847.2613028020282,0.0,0.0
2026-05-06,29,75.0,75.0,-172.0488247863248,0.0,0.0
2026-05-06,30,75.0,75.0,-188.13231632275134,0.0,0.0
2026-05-06,31,75.0,75.0,-435.1688784781447,0.0,0.0
2026-05-06,32,76.41,76.41,-477.00343820526695,0.0,0.0
2026-05-06,33,78.01,78.01,-220.68499841293047,0.0,0.0
2026-05-06,34,78.0255,78.0255,-201.5283229563492,0.0,0.0
2026-05-06,35,78.03612990815256,78.03612990815256,-119.35919885964913,0.0,0.0
2026-05-06,36,99.71,99.71,-48.039302222222226,0.0,0.0
2026-05-06,37,133.96,133.96,177.3169437037037,0.0,0.0
2026-05-06,38,106.44,106.44,-8.727505069444444,0.0,0.0
2026-05-06,39,107.12,107.12,-29.562281448412698,0.0,0.0
2026-05-06,40,136.42,136.42,61.29353235653236,0.0,0.0
2026-05-06,41,133.06,133.06,61.82451534188034,0.0,0.0
2026-05-06,42,133.06,133.06,71.75939861111111,0.0,0.0
2026-05-06,43,117.54890632009143,117.54890632009143,59.84336819573843,0.0,0.0
2026-05-06,44,122.0,122.0,140.84325577991453,0.0,0.0
2026-05-06,45,119.0,119.0,204.89299544189504,0.0,0.0
2026-05-06,46,91.74,91.74,-169.89502063842963,0.0,0.0
2026-05-06,47,83.51136077820415,83.51136077820415,-399.60025583333334,0.0,0.0
2026-05-06,48,102.46,102.46,-137.8583303422228,0.0,0.0
2026-05-07,1,93.61,93.61,-4.543111836438271,0.0,0.0
2026-05-07,2,118.0,118.0,347.2424471843403,0.0,0.0
2026-05-07,3,118.0,118.0,209.40142194444445,0.0,0.0
2026-05-07,4,118.0,118.0,165.1405425,0.0,0.0
2026-05-07,5,118.0,118.0,95.10530694444445,0.0,0.0
2026-05-07,6,125.0,125.0,84.93293541954417,0.0,0.0
2026-05-07,7,121.0,121.0,10.726570491452991,0.0,0.0
2026-05-07,8,132.97,132.97,170.18567789529914,0.0,0.0
2026-05-07,9,133.0,133.0,198.13113055555556,0.0,0.0
2026-05-07,10,117.43,117.43,41.28697638146168,0.0,0.0
2026-05-07,11,137.0,137.0,398.4951615682738,0.0,0.0
2026-05-07,12,137.0,137.0,160.3062091023096,0.0,0.0
2026-05-07,13,137.0,137.0,99.08780723374554,0.0,0.0
2026-05-07,14,157.0,157.0,918.9052845345872,0.0,0.0
2026-05-07,15,135.0,135.0,30.14458541919192,0.0,0.0
2026-05-07,16,135.0,135.0,169.30739652777777,0.0,0.0
2026-05-07,17,135.0,135.0,137.30188093497586,0.0,0.0
2026-05-07,18,135.0,135.0,107.60739841599715,0.0,0.0
